payment_id,claim_id,payment_date,payment_amount
2565,1899,2023-08-28,809.29
2566,1900,2024-10-19,198.91
2567,1901,2024-09-08,856.57
2568,1902,2024-06-21,446.07
2569,1903,2025-04-24,239.93
2570,1903,2025-04-06,75.29
2571,1904,2023-11-21,629.59
2572,1906,2024-06-16,441.38
2573,1907,2023-02-19,138.17
2574,1907,2023-02-09,242.42
2575,1908,2022-06-16,13.11
2576,1908,2022-07-05,80.14
2577,1908,2022-07-05,172.18
2578,1909,2023-06-26,33.11
2579,1909,2023-07-09,255.04
2580,1909,2023-06-22,72.12
2581,1910,2023-08-13,724.4
2582,1910,2023-08-28,2418.57
2583,1910,2023-08-22,881.18
2584,1911,2022-05-16,25.13
2585,1911,2022-06-07,147.74
2586,1911,2022-06-03,93.5
2587,1912,2023-02-26,222.65
2588,1914,2023-07-29,98.64
2589,1915,2023-04-20,1951.91
2590,1915,2023-04-03,463.32
2591,1916,2025-05-05,233.93
2592,1916,2025-05-22,101.47
2593,1917,2024-09-26,16.84
2594,1917,2024-10-22,490.19
2595,1918,2024-03-25,1263.49
2596,1918,2024-04-09,1968.09
2597,1919,2022-03-07,859.29
2598,1920,2024-06-10,5654.7
2599,1921,2025-08-27,493.21
2600,1921,2025-08-23,667.57
2601,1922,2024-07-19,217.2
2602,1923,2024-11-02,427.78
2603,1924,2023-07-22,161.03
2604,1924,2023-08-02,259.66
2605,1924,2023-07-06,637.4
2606,1925,2025-10-07,144.01
2607,1925,2025-10-07,63.25
2608,1926,2021-06-27,935.07
2609,1926,2021-08-06,1214.87
2610,1926,2021-07-27,1671.24
2611,1927,2024-12-23,1434.38
2612,1928,2024-12-22,706.26
2613,1928,2025-01-27,878.76
2614,1928,2025-01-31,1907.52
2615,1929,2024-09-14,102.64
2616,1929,2024-09-25,55.2
2617,1930,2025-05-30,1238.55
2618,1931,2025-01-29,448.06
2619,1932,2024-04-05,167.5
2620,1932,2024-05-17,2537.7
2621,1932,2024-03-23,370.86
2622,1933,2023-10-01,520.71
2623,1934,2024-05-31,460.2
2624,1935,2023-01-05,982.55
2625,1936,2025-07-11,1029.8
2626,1937,2025-08-05,20.62
2627,1937,2025-09-04,66.35
2628,1937,2025-08-19,216.47
2629,1938,2025-06-22,12.59
2630,1938,2025-06-01,135.31
2631,1939,2022-01-03,1182.85
2632,1941,2023-04-04,173.11
2633,1941,2023-04-29,917.91
2634,1942,2022-12-27,433.25
2635,1943,2025-05-05,3700.98
2636,1944,2024-12-29,296.64
2637,1945,2024-07-05,822.62
2638,1948,2023-05-18,231.45
2639,1948,2023-05-27,46.9
2640,1949,2023-10-31,79.08
2641,1949,2023-11-07,648.54
2642,1950,2022-06-12,2409.05
2643,1951,2024-09-28,126.75
2644,1952,2023-05-12,131.56
2645,1952,2023-05-27,898.52
2646,1954,2024-11-16,986.97
2647,1955,2022-07-08,887.83
2648,1955,2022-07-09,626.33
2649,1955,2022-07-28,160.43
2650,1956,2022-06-01,622.02
2651,1957,2023-06-23,18.77
2652,1957,2023-07-08,286.18
2653,1958,2022-05-31,434.96
2654,1960,2024-01-30,279.39
2655,1960,2024-01-28,54.08
2656,1961,2021-10-14,3757.24
2657,1962,2023-11-17,2769.36
2658,1963,2024-08-20,646.91
2659,1964,2025-06-14,378.0
2660,1965,2023-06-05,1294.55
2661,1966,2024-06-29,1225.89
2662,1967,2022-09-04,1077.19
2663,1968,2025-07-13,191.48
2664,1968,2025-07-09,220.44
2665,1969,2025-09-06,46.51
2666,1969,2025-09-22,290.59
2667,1969,2025-10-06,28.6
2668,1970,2022-04-30,512.62
2669,1971,2024-11-27,99.07
2670,1971,2024-12-19,626.87
2671,1972,2021-09-14,346.64
2672,1973,2023-01-08,2860.41
2673,1974,2023-01-27,1104.6
2674,1975,2024-03-02,1379.71
2675,1976,2023-06-09,1812.76
2676,1977,2024-11-16,991.59
2677,1977,2024-12-18,3623.77
2678,1978,2022-08-28,257.4
2679,1978,2022-10-01,460.75
2680,1979,2025-08-14,166.83
2681,1980,2022-09-22,694.06
2682,1981,2022-05-06,26.74
2683,1981,2022-05-31,466.88
2684,1982,2024-09-25,1107.87
2685,1983,2025-10-10,667.2
2686,1984,2024-06-30,314.0
2687,1986,2024-05-05,770.13
2688,1988,2023-09-24,213.6
2689,1989,2022-09-24,351.15
2690,1991,2022-02-14,170.55
2691,1991,2022-03-09,248.98
2692,1991,2022-03-20,322.37
2693,1992,2025-07-07,290.34
2694,1993,2024-09-22,7930.74
2695,1994,2024-06-16,193.0
2696,1995,2023-03-27,288.87
2697,1996,2024-05-24,2764.57
2698,1997,2023-09-03,999.61
2699,1998,2023-04-30,586.49
2700,1999,2023-10-18,96.41
2701,1999,2023-10-26,217.97
2702,1999,2023-10-18,22.26
2703,2001,2024-01-17,242.92
2704,2002,2024-06-20,199.67
2705,2004,2024-10-10,189.03
2706,2004,2024-09-15,1780.52
2707,2005,2024-04-25,599.57
2708,2006,2022-05-11,301.5
2709,2007,2024-05-12,521.53
2710,2008,2024-10-06,991.31
2711,2009,2024-11-20,396.7
2712,2010,2021-09-16,1541.27
2713,2010,2021-09-01,75.16
2714,2011,2023-04-16,193.38
2715,2012,2022-11-14,3532.03
2716,2014,2025-05-05,2973.07
2717,2015,2025-05-08,1735.2
2718,2016,2023-08-28,1870.38
2719,2017,2022-03-09,112.91
2720,2017,2022-04-15,98.04
2721,2017,2022-04-11,97.2
2722,2018,2025-05-21,973.66
2723,2019,2022-12-31,322.7
2724,2020,2025-03-01,9956.42
2725,2021,2022-10-14,429.45
2726,2022,2023-10-26,475.64
2727,2022,2023-11-25,339.86
2728,2022,2023-11-11,438.32
2729,2023,2024-07-15,754.13
2730,2023,2024-06-27,299.41
2731,2024,2024-12-27,133.29
2732,2024,2025-01-09,408.14
2733,2024,2024-12-25,567.49
2734,2025,2024-05-18,1428.98
2735,2026,2023-02-10,2270.89
2736,2027,2022-04-11,541.79
2737,2028,2025-06-07,1307.16
2738,2029,2025-06-18,534.13
2739,2032,2024-02-12,315.83
2740,2033,2024-04-13,5583.87
2741,2034,2024-06-05,781.23
2742,2035,2023-01-14,27.67
2743,2035,2023-01-28,64.19
2744,2036,2024-01-23,3712.47
2745,2037,2023-07-19,307.21
2746,2038,2024-03-04,238.69
2747,2039,2025-01-23,2712.93
2748,2040,2024-08-27,809.66
2749,2040,2024-09-15,7.62
2750,2041,2024-08-10,405.67
2751,2041,2024-08-12,45.03
2752,2042,2025-04-26,731.95
2753,2042,2025-04-19,2732.72
2754,2043,2023-06-13,1423.64
2755,2044,2024-03-25,285.47
2756,2044,2024-04-10,1332.74
2757,2045,2022-02-26,991.44
2758,2046,2021-01-30,4586.31
2759,2047,2023-01-29,521.47
2760,2048,2024-06-12,181.57
2761,2049,2023-09-15,482.49
2762,2050,2025-06-05,210.35
2763,2050,2025-05-27,3.25
2764,2051,2024-12-02,2459.06
2765,2052,2024-02-19,4545.11
2766,2053,2024-07-09,178.71
2767,2054,2024-11-15,703.09
2768,2055,2025-03-18,1976.25
2769,2057,2024-12-23,350.85
2770,2058,2025-08-01,5023.71
2771,2058,2025-07-11,572.4
2772,2059,2021-12-27,747.24
2773,2060,2022-06-01,258.11
2774,2061,2023-11-12,2210.02
2775,2063,2023-09-08,4982.76
2776,2063,2023-09-19,1260.09
2777,2065,2024-07-19,1.15
2778,2065,2024-07-28,459.99
2779,2066,2025-03-10,329.78
2780,2066,2025-03-03,108.42
2781,2067,2024-12-01,28.0
2782,2067,2024-12-08,1077.97
2783,2068,2024-05-19,1395.22
2784,2069,2023-07-06,3050.5
2785,2070,2024-03-11,1205.05
2786,2071,2022-09-10,43.6
2787,2071,2022-09-11,167.44
2788,2072,2025-02-03,345.52
2789,2073,2023-08-02,2624.06
2790,2074,2024-12-07,1802.0
2791,2074,2025-01-04,1704.67
2792,2075,2022-10-15,868.54
2793,2076,2023-04-04,677.56
2794,2077,2024-09-11,47.83
2795,2077,2024-10-06,333.95
2796,2078,2023-09-07,428.84
2797,2078,2023-09-18,18.69
2798,2079,2025-05-20,13268.57
2799,2079,2025-05-02,15144.19
2800,2081,2022-06-26,641.54
2801,2082,2022-05-15,25.18
2802,2082,2022-06-05,209.27
2803,2083,2022-08-22,6492.74
2804,2084,2023-06-17,171.64
2805,2084,2023-06-29,564.35
2806,2085,2021-11-29,167.56
2807,2087,2025-09-02,261.17
2808,2087,2025-09-12,320.52
2809,2088,2022-11-11,457.91
2810,2089,2023-04-19,495.9
2811,2090,2024-07-22,465.79
2812,2091,2023-07-12,682.34
2813,2091,2023-06-14,1904.86
2814,2092,2025-10-07,434.69
2815,2093,2025-01-16,3467.31
2816,2094,2025-06-16,1874.59
2817,2095,2024-12-30,2972.52
2818,2096,2025-01-21,1685.85
2819,2097,2025-01-19,9.89
2820,2097,2024-12-29,291.86
2821,2099,2025-06-24,198.14
2822,2100,2023-12-10,330.48
2823,2101,2024-05-20,452.04
2824,2102,2025-10-15,72.73
2825,2102,2025-10-05,597.99
2826,2103,2024-08-28,665.82
2827,2103,2024-09-05,2.42
2828,2103,2024-09-08,21.33
2829,2104,2024-04-26,888.07
2830,2105,2024-03-14,460.23
2831,2106,2022-12-15,338.42
2832,2107,2024-09-12,1341.5
2833,2108,2022-08-29,302.98
2834,2109,2023-02-11,340.79
2835,2110,2024-04-10,309.26
2836,2112,2023-11-12,599.17
2837,2112,2023-10-30,16.7
2838,2113,2024-03-19,1245.69
2839,2114,2024-01-12,571.06
2840,2114,2024-01-13,801.63
2841,2115,2025-02-27,513.32
2842,2115,2025-03-12,319.89
2843,2116,2024-05-03,380.4
2844,2119,2023-05-08,884.15
2845,2120,2023-06-11,906.77
2846,2122,2021-08-13,1129.87
2847,2123,2025-03-28,496.36
2848,2123,2025-03-15,55.42
2849,2126,2022-10-23,3533.04
2850,2127,2025-06-30,7337.28
2851,2128,2023-02-13,3570.86
2852,2129,2025-03-03,844.95
2853,2130,2025-09-25,1275.34
2854,2132,2022-03-17,2551.66
2855,2133,2025-07-13,726.63
2856,2133,2025-06-16,258.0
2857,2134,2022-08-06,111.14
2858,2134,2022-08-27,18.87
2859,2134,2022-09-15,24.85
2860,2136,2024-03-27,846.3
2861,2137,2023-03-11,436.23
2862,2137,2023-03-15,47.85
2863,2138,2024-05-22,540.91
2864,2138,2024-06-02,155.44
2865,2138,2024-05-04,31.02
2866,2139,2022-01-21,69.82
2867,2139,2021-12-30,245.51
2868,2140,2025-04-12,1924.47
2869,2141,2023-11-05,3776.29
2870,2142,2024-04-12,457.23
2871,2143,2024-07-15,277.02
2872,2143,2024-08-01,336.72
2873,2144,2023-08-13,3468.8
2874,2145,2024-06-07,3337.6
2875,2145,2024-05-24,3124.77
2876,2146,2025-02-22,1133.24
2877,2147,2025-08-10,2092.18
2878,2148,2024-08-22,249.35
2879,2148,2024-09-27,2928.5
2880,2148,2024-08-19,609.01
2881,2149,2023-09-27,110.26
2882,2149,2023-10-13,172.92
2883,2151,2024-06-29,817.73
2884,2152,2023-11-24,1948.87
2885,2153,2024-01-15,918.35
2886,2154,2024-04-24,202.27
2887,2154,2024-05-08,27.28
2888,2154,2024-05-09,70.84
2889,2155,2025-01-22,263.77
2890,2155,2025-02-27,164.78
2891,2155,2025-03-04,182.05
2892,2156,2025-08-21,1883.81
2893,2157,2022-10-28,111.83
2894,2157,2022-11-17,209.29
2895,2157,2022-10-24,5.29
2896,2158,2024-07-06,1060.17
2897,2159,2022-07-05,2384.24
2898,2161,2022-12-17,625.0
2899,2161,2022-12-31,101.86
2900,2162,2023-12-03,275.4
2901,2163,2024-01-28,737.12
2902,2165,2024-12-02,1255.12
2903,2165,2024-12-12,646.44
2904,2166,2025-06-23,106.16
2905,2167,2024-02-02,212.23
2906,2168,2021-09-21,438.65
2907,2169,2022-11-19,3712.85
2908,2170,2022-10-16,150.02
2909,2170,2022-11-06,53.0
2910,2170,2022-09-28,189.93
2911,2171,2025-08-06,34.79
2912,2171,2025-08-05,404.26
2913,2172,2021-07-28,1385.81
2914,2173,2021-06-01,293.59
2915,2174,2025-05-11,169.09
2916,2174,2025-05-28,442.75
2917,2175,2025-01-25,195.28
2918,2175,2025-02-25,256.27
2919,2175,2025-02-18,259.26
2920,2176,2023-08-10,134.18
2921,2176,2023-08-15,67.11
2922,2177,2023-11-10,156.89
2923,2177,2023-10-15,69.89
2924,2178,2022-08-24,484.83
2925,2179,2025-03-14,1269.13
2926,2180,2025-04-07,767.72
2927,2181,2024-04-22,114.12
2928,2181,2024-04-16,191.06
2929,2182,2025-03-29,272.32
2930,2182,2025-04-19,1406.62
2931,2183,2024-09-02,743.79
2932,2184,2025-07-04,936.34
2933,2185,2025-07-14,550.72
2934,2185,2025-08-04,264.38
2935,2186,2024-11-21,3362.83
2936,2187,2025-09-10,357.48
2937,2188,2025-02-04,519.01
2938,2189,2024-10-31,185.85
2939,2190,2024-12-18,41.99
2940,2190,2025-01-05,222.85
2941,2191,2025-02-26,199.84
2942,2191,2025-03-26,539.85
2943,2191,2025-02-23,507.08
2944,2192,2024-06-23,918.59
2945,2193,2023-03-10,533.38
2946,2194,2024-04-22,271.72
2947,2195,2023-02-20,271.3
2948,2196,2022-06-17,88.24
2949,2196,2022-07-06,45.52
2950,2196,2022-07-06,243.66
2951,2197,2022-10-17,5795.18
2952,2198,2022-07-25,314.49
2953,2199,2022-10-17,332.44
2954,2200,2024-01-09,1461.53
2955,2202,2022-11-08,2294.99
2956,2203,2024-04-13,139.63
2957,2203,2024-05-16,31.54
2958,2203,2024-04-21,318.71
2959,2204,2024-10-05,318.91
2960,2205,2025-05-10,225.02
2961,2206,2022-08-04,860.35
2962,2207,2023-10-20,428.99
2963,2208,2025-08-05,729.53
2964,2209,2025-08-07,4455.07
2965,2210,2022-07-20,158.16
2966,2210,2022-08-13,266.16
2967,2211,2025-08-21,395.25
2968,2211,2025-08-20,310.85
2969,2212,2023-05-14,3819.75
2970,2213,2023-06-26,459.1
2971,2214,2024-11-23,1766.96
2972,2215,2025-08-28,389.18
2973,2216,2023-08-11,221.32
2974,2217,2021-06-19,322.95
2975,2218,2024-03-10,312.5
2976,2218,2024-03-20,41.54
2977,2218,2024-03-18,55.65
2978,2219,2023-02-27,178.69
2979,2219,2023-03-12,336.62
2980,2221,2025-01-30,365.2
2981,2221,2025-01-27,222.62
2982,2222,2023-12-29,112.95
2983,2222,2023-12-31,4.18
2984,2222,2024-01-05,15.99
2985,2223,2024-09-24,892.5
2986,2224,2024-05-19,901.6
2987,2225,2024-11-11,886.23
2988,2226,2025-01-29,79.11
2989,2226,2025-02-01,87.71
2990,2226,2025-01-24,23.7
2991,2227,2025-02-10,2633.75
2992,2228,2024-10-22,272.81
2993,2228,2024-11-05,71.8
2994,2230,2025-06-25,1578.52
2995,2231,2024-04-28,817.97
2996,2231,2024-06-11,346.5
2997,2231,2024-05-02,73.18
2998,2232,2025-04-18,220.34
2999,2233,2025-10-10,119.82
3000,2234,2023-11-29,0.24
3001,2234,2023-12-20,113.92
3002,2235,2023-06-15,3.46
3003,2235,2023-05-30,545.29
3004,2237,2025-05-13,142.03
3005,2237,2025-05-12,277.07
3006,2238,2024-04-27,2481.59
3007,2239,2022-01-15,1164.18
3008,2240,2021-12-24,318.54
3009,2240,2021-12-06,1299.96
3010,2241,2022-01-04,526.9
3011,2242,2022-08-17,341.65
3012,2243,2022-10-17,2568.73
3013,2244,2023-03-09,1526.32
3014,2244,2023-02-26,1202.43
3015,2245,2022-08-24,2088.59
3016,2246,2022-09-29,455.7
3017,2247,2022-07-27,913.4
3018,2247,2022-08-07,473.87
3019,2248,2021-08-09,23.29
3020,2248,2021-08-12,157.95
3021,2249,2021-07-28,197.31
3022,2250,2025-03-24,178.75
3023,2251,2023-05-24,3181.94
3024,2252,2025-06-29,2951.9
3025,2253,2023-09-20,1872.98
3026,2254,2021-12-04,1275.34
3027,2255,2024-01-17,1893.13
3028,2256,2025-02-28,12.51
3029,2256,2025-03-16,4121.64
3030,2257,2024-06-17,118.92
3031,2257,2024-06-25,33.01
3032,2258,2025-06-03,33.45
3033,2258,2025-05-22,63.74
3034,2259,2023-12-09,472.15
3035,2260,2025-06-11,4.26
3036,2260,2025-06-24,318.64
3037,2261,2025-09-02,508.05
3038,2262,2025-09-29,397.19
3039,2263,2025-09-10,147.48
3040,2263,2025-08-22,16.69
3041,2264,2025-01-06,285.08
3042,2264,2025-01-18,63.18
3043,2265,2025-08-07,576.45
3044,2266,2023-07-21,857.76
3045,2267,2025-09-05,16197.06
3046,2267,2025-09-09,2875.08
3047,2268,2024-07-18,1174.0
3048,2269,2024-05-02,172.71
3049,2270,2022-12-09,692.9
3050,2271,2025-07-03,68.98
3051,2271,2025-06-25,203.57
3052,2272,2023-08-22,193.39
3053,2272,2023-08-30,29.06
3054,2272,2023-09-14,34.63
3055,2273,2024-09-23,92.22
3056,2273,2024-09-17,3305.31
3057,2274,2023-12-27,883.56
3058,2276,2023-03-09,151.11
3059,2276,2023-04-14,90.55
3060,2276,2023-04-19,269.6
3061,2277,2022-05-15,80.24
3062,2277,2022-06-13,20.56
3063,2278,2025-04-03,350.96
3064,2279,2025-04-24,900.34
3065,2280,2022-03-17,1857.52
3066,2280,2022-03-28,1310.22
3067,2281,2023-10-05,3940.51
3068,2282,2025-06-26,322.71
3069,2283,2022-09-18,1945.63
3070,2284,2024-11-26,33.45
3071,2284,2024-11-27,720.26
3072,2285,2025-03-08,2246.89
3073,2286,2023-02-07,369.02
3074,2287,2022-11-12,283.98
3075,2288,2024-11-17,1404.72
3076,2288,2024-10-19,168.66
3077,2289,2025-06-20,2317.08
3078,2290,2023-11-06,3336.7
3079,2291,2025-07-14,666.37
3080,2292,2024-10-28,334.99
3081,2293,2025-09-27,492.35
3082,2293,2025-10-10,2412.2
3083,2294,2022-03-24,812.22
3084,2295,2023-11-06,533.78
3085,2296,2024-02-25,867.32
3086,2297,2023-08-16,102.41
3087,2297,2023-09-05,43.49
3088,2298,2023-07-17,56.27
3089,2298,2023-07-23,105.71
3090,2299,2024-06-05,375.11
3091,2299,2024-05-30,146.3
3092,2300,2023-04-27,566.86
3093,2301,2024-09-24,364.11
3094,2302,2025-06-27,188.79
3095,2302,2025-07-01,1168.66
3096,2302,2025-07-05,504.54
3097,2303,2024-07-19,1868.13
3098,2303,2024-08-20,922.58
3099,2303,2024-08-06,382.36
3100,2304,2025-10-12,513.82
3101,2305,2025-04-02,257.84
3102,2306,2025-09-11,521.09
3103,2306,2025-09-25,537.83
3104,2307,2024-04-17,163.22
3105,2307,2024-04-16,370.7
3106,2308,2023-04-23,3662.7
3107,2309,2023-04-14,332.61
3108,2309,2023-05-06,113.43
3109,2310,2024-01-30,155.61
3110,2311,2024-10-05,657.8
3111,2312,2025-02-24,302.09
3112,2312,2025-03-13,104.41
3113,2313,2023-07-31,82.6
3114,2313,2023-08-12,72.38
3115,2314,2022-09-05,798.05
3116,2315,2025-11-07,248.6
3117,2315,2025-10-02,313.06
3118,2317,2024-08-22,141.3
3119,2317,2024-09-05,48.21
3120,2317,2024-08-29,51.25
3121,2318,2023-12-07,1905.47
3122,2318,2023-12-10,2578.29
3123,2319,2023-04-03,99.11
3124,2319,2023-04-21,81.09
3125,2319,2023-04-02,69.31
3126,2320,2024-08-02,328.59
3127,2321,2025-05-11,79.94
3128,2321,2025-06-10,29.24
3129,2322,2025-09-26,83.88
3130,2322,2025-09-26,1272.96
3131,2323,2021-08-13,463.6
3132,2324,2025-05-01,838.77
3133,2324,2025-04-03,1056.44
3134,2325,2025-06-20,2044.85
3135,2326,2023-10-18,137.66
3136,2326,2023-10-13,200.2
3137,2327,2022-04-25,299.94
3138,2328,2023-09-09,956.31
3139,2329,2025-05-16,402.37
3140,2329,2025-05-09,1560.69
3141,2330,2023-08-04,656.52
3142,2331,2023-02-09,3087.5
3143,2332,2023-10-06,132.15
3144,2333,2024-03-21,2059.77
3145,2334,2022-02-18,55.86
3146,2334,2022-03-26,286.12
3147,2334,2022-03-05,400.79
3148,2335,2021-04-30,259.9
3149,2336,2023-12-08,220.93
3150,2336,2023-11-14,980.94
3151,2337,2024-04-02,471.35
3152,2337,2024-04-20,1164.96
3153,2337,2024-04-21,29.29
3154,2338,2021-10-13,1627.85
3155,2339,2024-10-25,1566.67
3156,2340,2022-12-22,173.44
3157,2341,2021-02-03,382.94
3158,2342,2023-09-10,5297.85
3159,2343,2025-01-24,1016.74
3160,2344,2024-01-30,800.26
3161,2345,2022-10-29,1164.9
3162,2346,2022-05-08,316.33
3163,2347,2024-04-20,515.66
3164,2348,2024-04-10,355.36
3165,2349,2025-09-08,501.93
3166,2350,2022-07-24,64.89
3167,2350,2022-08-21,188.72
3168,2350,2022-08-24,77.87
3169,2351,2023-08-06,705.47
3170,2351,2023-08-15,328.85
3171,2352,2023-08-24,405.48
3172,2352,2023-09-10,33.55
3173,2353,2025-02-13,306.47
3174,2354,2023-02-07,446.76
3175,2354,2023-01-12,235.33
3176,2356,2024-05-14,1437.05
3177,2357,2022-10-18,1622.1
3178,2358,2023-10-20,519.79
3179,2359,2025-05-05,7427.6
3180,2359,2025-05-28,115.61
3181,2360,2022-01-23,699.73
3182,2360,2022-02-14,582.74
3183,2361,2022-04-24,3688.1
3184,2362,2022-08-09,506.68
3185,2363,2022-10-11,1.4
3186,2363,2022-11-02,713.0
3187,2364,2021-10-13,564.24
3188,2365,2023-04-03,432.57
3189,2366,2022-02-13,1072.9
3190,2367,2021-09-25,2643.52
3191,2368,2024-08-23,2783.42
3192,2369,2025-01-21,93.84
3193,2369,2025-02-28,843.15
3194,2369,2025-03-10,1.08
3195,2371,2025-01-30,422.49
3196,2372,2021-12-01,113.35
3197,2373,2023-03-18,79.62
3198,2374,2024-06-02,103.14
3199,2374,2024-05-16,230.09
3200,2375,2023-01-08,120.69
3201,2376,2024-07-26,1735.83
3202,2377,2025-07-16,561.4
3203,2377,2025-06-17,43.47
3204,2378,2024-01-03,332.93
3205,2379,2023-08-13,1905.99
3206,2380,2023-12-19,611.62
3207,2381,2024-08-09,359.81
3208,2381,2024-09-13,2726.2
3209,2381,2024-07-12,3036.58
3210,2382,2024-01-08,19.91
3211,2382,2024-02-21,104.37
3212,2382,2024-01-25,135.04
3213,2383,2024-03-26,740.93
3214,2383,2024-04-21,3999.75
3215,2384,2025-02-27,1044.84
3216,2385,2025-02-25,3.68
3217,2385,2025-03-01,307.93
3218,2386,2024-12-16,518.94
3219,2387,2022-05-04,302.01
3220,2387,2022-06-05,1502.96
3221,2387,2022-04-14,71.17
3222,2388,2022-08-03,411.97
3223,2389,2024-01-13,48.21
3224,2389,2024-02-13,49.16
3225,2389,2024-01-02,145.65
3226,2390,2025-03-25,13.38
3227,2390,2025-04-03,336.48
3228,2390,2025-03-26,26.55
3229,2392,2023-07-05,4617.81
3230,2393,2021-12-04,440.84
3231,2394,2023-03-11,1711.5
3232,2395,2023-06-24,2334.45
3233,2396,2025-02-27,216.42
3234,2396,2025-02-06,412.24
3235,2397,2024-05-24,4945.36
3236,2398,2025-08-16,225.2
3237,2398,2025-08-09,501.91
3238,2399,2023-09-19,388.81
3239,2400,2024-06-27,129.05
3240,2401,2023-11-06,788.46
3241,2402,2023-11-08,1977.22
3242,2403,2025-02-18,213.86
3243,2403,2025-02-17,113.9
3244,2404,2025-08-22,2734.6
3245,2404,2025-09-29,628.11
3246,2405,2023-09-27,87.43
3247,2405,2023-10-16,482.51
3248,2407,2025-02-24,1113.66
3249,2408,2022-10-24,1422.57
3250,2408,2022-10-24,292.86
3251,2409,2023-04-30,8.94
3252,2409,2023-05-19,6.98
3253,2409,2023-05-30,953.28
3254,2410,2023-04-20,927.48
3255,2411,2022-12-18,1299.61
3256,2412,2022-08-04,2098.14
3257,2413,2022-10-10,373.95
3258,2413,2022-10-29,420.16
3259,2413,2022-10-19,924.42
3260,2414,2025-08-21,439.45
3261,2415,2025-01-07,491.17
3262,2416,2022-12-15,288.87
3263,2417,2025-06-02,135.81
3264,2417,2025-06-06,23.8
3265,2418,2024-01-29,995.4
3266,2419,2023-01-05,719.24
3267,2421,2024-12-12,215.05
3268,2421,2024-12-25,746.56
3269,2423,2025-10-27,303.92
3270,2424,2024-03-04,1027.81
3271,2425,2021-08-07,1233.52
3272,2427,2025-09-03,1117.67
3273,2429,2024-03-11,121.77
3274,2430,2025-02-10,143.75
3275,2430,2025-02-14,640.1
3276,2431,2025-01-23,1669.71
3277,2432,2023-07-27,159.28
3278,2432,2023-06-24,374.83
3279,2433,2021-03-02,415.4
3280,2434,2025-07-22,586.84
3281,2434,2025-06-29,923.56
3282,2435,2024-06-29,29043.56
3283,2435,2024-06-30,8842.35
3284,2436,2022-06-13,781.18
3285,2436,2022-06-04,14.27
3286,2437,2024-11-06,100.68
3287,2437,2024-11-12,92.93
3288,2438,2025-03-10,931.48
3289,2439,2023-10-25,382.7
3290,2439,2023-11-08,378.1
3291,2440,2024-01-28,204.3
3292,2440,2024-02-23,669.22
3293,2441,2024-03-30,564.76
3294,2442,2023-05-28,102.95
3295,2442,2023-07-05,254.44
3296,2442,2023-06-30,37.34
3297,2443,2024-01-26,303.61
3298,2444,2025-05-24,210.22
3299,2445,2022-09-11,32.22
3300,2445,2022-09-14,150.89
3301,2445,2022-09-14,52.21
3302,2446,2021-09-21,156.04
3303,2447,2023-02-17,2476.17
3304,2448,2025-06-16,1116.9
3305,2449,2025-09-10,334.8
3306,2450,2022-11-25,814.92
3307,2451,2024-08-06,87.11
3308,2451,2024-08-08,101.04
3309,2452,2024-08-29,854.7
3310,2452,2024-08-15,848.96
3311,2453,2024-04-28,20.0
3312,2453,2024-06-02,896.35
3313,2454,2025-05-12,1478.77
3314,2455,2024-12-31,600.61
3315,2455,2025-01-05,112.9
3316,2456,2022-05-03,659.83
3317,2457,2024-04-07,1572.66
3318,2459,2024-05-18,1497.06
3319,2460,2022-10-24,268.7
3320,2461,2022-12-06,2271.07
3321,2462,2024-01-07,515.81
3322,2462,2024-01-01,76.97
3323,2463,2022-07-02,367.56
3324,2464,2024-07-30,3668.53
3325,2464,2024-08-21,5874.37
3326,2465,2024-04-24,1717.28
3327,2466,2025-09-20,1899.91
3328,2467,2022-05-27,216.96
3329,2468,2022-06-10,953.23
3330,2469,2022-12-19,713.53
3331,2469,2022-12-25,786.62
3332,2470,2025-06-28,170.96
3333,2471,2023-09-18,1826.11
3334,2472,2022-02-24,42.22
3335,2472,2022-02-28,128.74
3336,2473,2021-01-31,250.43
3337,2473,2020-12-28,356.32
3338,2474,2023-03-19,713.54
3339,2475,2023-04-18,146.63
3340,2476,2025-06-01,613.01
3341,2476,2025-05-26,835.51
3342,2477,2023-07-14,465.51
3343,2478,2022-03-27,384.35
3344,2478,2022-03-23,54.05
3345,2479,2024-07-07,387.84
3346,2480,2022-10-29,380.56
3347,2481,2023-10-24,298.31
3348,2481,2023-11-03,1126.5
3349,2482,2024-07-28,380.11
3350,2484,2022-02-11,191.77
3351,2484,2022-03-01,291.3
3352,2485,2025-05-02,21.26
3353,2485,2025-04-08,252.86
3354,2486,2025-02-08,220.65
3355,2487,2021-07-11,224.8
3356,2488,2025-01-17,1267.3
3357,2489,2022-06-27,1042.78
3358,2489,2022-07-09,4738.37
3359,2490,2024-06-21,302.55
3360,2491,2024-02-22,508.4
3361,2492,2023-06-01,1235.03
3362,2493,2024-09-24,504.62
3363,2494,2025-01-04,391.48
3364,2494,2025-01-18,15.84
3365,2495,2023-01-26,278.49
3366,2496,2023-04-02,1107.36
3367,2496,2023-03-26,490.39
3368,2497,2022-08-18,1024.35
3369,2498,2022-11-26,766.36
3370,2499,2021-06-22,527.33
3371,2500,2024-04-01,434.55
3372,2500,2024-04-04,587.61
3373,2501,2022-09-29,142.93
3374,2502,2025-05-02,5355.03
