policy_id,period_month,earned_premium
3640,2022-04,37.22
3640,2022-05,37.22
3640,2022-06,37.22
3640,2022-07,37.22
3640,2022-08,37.22
3640,2022-09,37.22
3640,2022-10,37.22
3640,2022-11,37.22
3640,2022-12,37.22
3640,2023-01,37.22
3640,2023-02,37.22
3640,2023-03,37.22
3640,2023-04,37.22
3640,2023-05,37.22
3640,2023-06,37.22
3640,2023-07,37.22
3640,2023-08,37.22
3640,2023-09,37.22
3640,2023-10,37.22
3640,2023-11,37.22
3640,2023-12,37.22
3640,2024-01,37.22
3640,2024-02,37.22
3640,2024-03,37.22
3640,2024-04,37.22
3640,2024-05,37.22
3640,2024-06,37.22
3640,2024-07,37.22
3640,2024-08,37.22
3640,2024-09,37.22
3640,2024-10,37.22
3640,2024-11,37.22
3640,2024-12,37.22
3640,2025-01,37.22
3640,2025-02,37.22
3640,2025-03,37.22
3641,2022-11,31.9
3641,2022-12,31.9
3641,2023-01,31.9
3641,2023-02,31.9
3641,2023-03,31.9
3641,2023-04,31.9
3641,2023-05,31.9
3641,2023-06,31.9
3641,2023-07,31.9
3641,2023-08,31.9
3641,2023-09,31.9
3641,2023-10,31.9
3641,2023-11,31.9
3641,2023-12,31.9
3641,2024-01,31.9
3641,2024-02,31.9
3641,2024-03,31.9
3641,2024-04,31.9
3641,2024-05,31.9
3641,2024-06,31.9
3641,2024-07,31.9
3641,2024-08,31.9
3641,2024-09,31.9
3641,2024-10,31.9
3641,2024-11,31.9
3641,2024-12,31.9
3641,2025-01,31.9
3641,2025-02,31.9
3641,2025-03,31.9
3641,2025-04,31.9
3642,2024-02,36.38
3642,2024-03,36.38
3642,2024-04,36.38
3642,2024-05,36.38
3642,2024-06,36.38
3642,2024-07,36.38
3642,2024-08,36.38
3642,2024-09,36.38
3642,2024-10,36.38
3642,2024-11,36.38
3642,2024-12,36.38
3642,2025-01,36.38
3642,2025-02,36.38
3642,2025-03,36.38
3642,2025-04,36.38
3642,2025-05,36.38
3642,2025-06,36.38
3642,2025-07,36.38
3642,2025-08,36.38
3642,2025-09,36.38
3643,2021-08,33.33
3643,2021-09,33.33
3643,2021-10,33.33
3643,2021-11,33.33
3643,2021-12,33.33
3643,2022-01,33.33
3643,2022-02,33.33
3643,2022-03,33.33
3643,2022-04,33.33
3643,2022-05,33.33
3643,2022-06,33.33
3643,2022-07,33.33
3643,2022-08,33.33
3643,2022-09,33.33
3643,2022-10,33.33
3643,2022-11,33.33
3643,2022-12,33.33
3643,2023-01,33.33
3643,2023-02,33.33
3643,2023-03,33.33
3643,2023-04,33.33
3643,2023-05,33.33
3643,2023-06,33.33
3643,2023-07,33.33
3643,2023-08,33.33
3643,2023-09,33.33
3643,2023-10,33.33
3643,2023-11,33.33
3643,2023-12,33.33
3643,2024-01,33.33
3643,2024-02,33.33
3643,2024-03,33.33
3643,2024-04,33.33
3643,2024-05,33.33
3643,2024-06,33.33
3643,2024-07,33.33
3643,2024-08,33.33
3643,2024-09,33.33
3643,2024-10,33.33
3643,2024-11,33.33
3643,2024-12,33.33
3643,2025-01,33.33
3644,2024-11,28.62
3644,2024-12,28.62
3644,2025-01,28.62
3644,2025-02,28.62
3644,2025-03,28.62
3644,2025-04,28.62
3644,2025-05,28.62
3644,2025-06,28.62
3644,2025-07,28.62
3644,2025-08,28.62
3644,2025-09,28.62
3645,2025-01,26.23
3645,2025-02,26.23
3645,2025-03,26.23
3645,2025-04,26.23
3645,2025-05,26.23
3645,2025-06,26.23
3645,2025-07,26.23
3645,2025-08,26.23
3645,2025-09,26.23
3646,2022-06,46.96
3646,2022-07,46.96
3646,2022-08,46.96
3646,2022-09,46.96
3646,2022-10,46.96
3646,2022-11,46.96
3646,2022-12,46.96
3646,2023-01,46.96
3646,2023-02,46.96
3646,2023-03,46.96
3646,2023-04,46.96
3646,2023-05,46.96
3646,2023-06,46.96
3646,2023-07,46.96
3646,2023-08,46.96
3646,2023-09,46.96
3646,2023-10,46.96
3646,2023-11,46.96
3646,2023-12,46.96
3646,2024-01,46.96
3646,2024-02,46.96
3646,2024-03,46.96
3646,2024-04,46.96
3646,2024-05,46.96
3646,2024-06,46.96
3646,2024-07,46.96
3646,2024-08,46.96
3646,2024-09,46.96
3646,2024-10,46.96
3646,2024-11,46.96
3646,2024-12,46.96
3646,2025-01,46.96
3646,2025-02,46.96
3646,2025-03,46.96
3646,2025-04,46.96
3646,2025-05,46.96
3646,2025-06,46.96
3646,2025-07,46.96
3646,2025-08,46.96
3646,2025-09,46.96
3647,2025-04,27.42
3647,2025-05,27.42
3647,2025-06,27.42
3647,2025-07,27.42
3647,2025-08,27.42
3647,2025-09,27.42
3648,2021-05,16.67
3648,2021-06,16.67
3648,2021-07,16.67
3648,2021-08,16.67
3648,2021-09,16.67
3648,2021-10,16.67
3648,2021-11,16.67
3648,2021-12,16.67
3648,2022-01,16.67
3648,2022-02,16.67
3648,2022-03,16.67
3648,2022-04,16.67
3648,2022-05,16.67
3648,2022-06,16.67
3648,2022-07,16.67
3648,2022-08,16.67
3648,2022-09,16.67
3648,2022-10,16.67
3648,2022-11,16.67
3648,2022-12,16.67
3648,2023-01,16.67
3648,2023-02,16.67
3648,2023-03,16.67
3648,2023-04,16.67
3648,2023-05,16.67
3648,2023-06,16.67
3648,2023-07,16.67
3649,2023-08,42.7
3649,2023-09,42.7
3649,2023-10,42.7
3649,2023-11,42.7
3649,2023-12,42.7
3649,2024-01,42.7
3649,2024-02,42.7
3649,2024-03,42.7
3649,2024-04,42.7
3649,2024-05,42.7
3649,2024-06,42.7
3649,2024-07,42.7
3649,2024-08,42.7
3649,2024-09,42.7
3649,2024-10,42.7
3649,2024-11,42.7
3649,2024-12,42.7
3649,2025-01,42.7
3649,2025-02,42.7
3649,2025-03,42.7
3649,2025-04,42.7
3649,2025-05,42.7
3649,2025-06,42.7
3649,2025-07,42.7
3649,2025-08,42.7
3649,2025-09,42.7
3650,2022-07,39.84
3650,2022-08,39.84
3650,2022-09,39.84
3650,2022-10,39.84
3650,2022-11,39.84
3650,2022-12,39.84
3650,2023-01,39.84
3650,2023-02,39.84
3650,2023-03,39.84
3650,2023-04,39.84
3650,2023-05,39.84
3650,2023-06,39.84
3650,2023-07,39.84
3650,2023-08,39.84
3650,2023-09,39.84
3650,2023-10,39.84
3650,2023-11,39.84
3650,2023-12,39.84
3650,2024-01,39.84
3650,2024-02,39.84
3650,2024-03,39.84
3650,2024-04,39.84
3650,2024-05,39.84
3650,2024-06,39.84
3650,2024-07,39.84
3650,2024-08,39.84
3650,2024-09,39.84
3650,2024-10,39.84
3650,2024-11,39.84
3650,2024-12,39.84
3650,2025-01,39.84
3650,2025-02,39.84
3650,2025-03,39.84
3650,2025-04,39.84
3650,2025-05,39.84
3650,2025-06,39.84
3650,2025-07,39.84
3650,2025-08,39.84
3650,2025-09,39.84
3651,2025-08,33.11
3651,2025-09,33.11
3652,2023-05,29.36
3652,2023-06,29.36
3652,2023-07,29.36
3652,2023-08,29.36
3652,2023-09,29.36
3652,2023-10,29.36
3652,2023-11,29.36
3652,2023-12,29.36
3652,2024-01,29.36
3652,2024-02,29.36
3652,2024-03,29.36
3652,2024-04,29.36
3652,2024-05,29.36
3652,2024-06,29.36
3652,2024-07,29.36
3652,2024-08,29.36
3652,2024-09,29.36
3652,2024-10,29.36
3652,2024-11,29.36
3652,2024-12,29.36
3652,2025-01,29.36
3652,2025-02,29.36
3652,2025-03,29.36
3652,2025-04,29.36
3652,2025-05,29.36
3652,2025-06,29.36
3652,2025-07,29.36
3652,2025-08,29.36
3652,2025-09,29.36
3653,2025-05,31.4
3653,2025-06,31.4
3653,2025-07,31.4
3653,2025-08,31.4
3653,2025-09,31.4
3654,2023-01,27.12
3654,2023-02,27.12
3654,2023-03,27.12
3654,2023-04,27.12
3654,2023-05,27.12
3654,2023-06,27.12
3654,2023-07,27.12
3654,2023-08,27.12
3654,2023-09,27.12
3654,2023-10,27.12
3654,2023-11,27.12
3654,2023-12,27.12
3654,2024-01,27.12
3654,2024-02,27.12
3654,2024-03,27.12
3654,2024-04,27.12
3654,2024-05,27.12
3655,2024-08,3.33
3655,2024-09,3.33
3655,2024-10,3.33
3655,2024-11,3.33
3655,2024-12,3.33
3655,2025-01,3.33
3655,2025-02,3.33
3655,2025-03,3.33
3655,2025-04,3.33
3655,2025-05,3.33
3655,2025-06,3.33
3655,2025-07,3.33
3655,2025-08,3.33
3655,2025-09,3.33
3656,2021-07,36.96
3656,2021-08,36.96
3656,2021-09,36.96
3656,2021-10,36.96
3656,2021-11,36.96
3656,2021-12,36.96
3656,2022-01,36.96
3656,2022-02,36.96
3656,2022-03,36.96
3656,2022-04,36.96
3656,2022-05,36.96
3656,2022-06,36.96
3656,2022-07,36.96
3656,2022-08,36.96
3656,2022-09,36.96
3656,2022-10,36.96
3656,2022-11,36.96
3656,2022-12,36.96
3656,2023-01,36.96
3656,2023-02,36.96
3656,2023-03,36.96
3656,2023-04,36.96
3656,2023-05,36.96
3656,2023-06,36.96
3656,2023-07,36.96
3656,2023-08,36.96
3656,2023-09,36.96
3656,2023-10,36.96
3656,2023-11,36.96
3656,2023-12,36.96
3656,2024-01,36.96
3656,2024-02,36.96
3656,2024-03,36.96
3656,2024-04,36.96
3656,2024-05,36.96
3656,2024-06,36.96
3656,2024-07,36.96
3656,2024-08,36.96
3656,2024-09,36.96
3656,2024-10,36.96
3656,2024-11,36.96
3656,2024-12,36.96
3656,2025-01,36.96
3656,2025-02,36.96
3656,2025-03,36.96
3656,2025-04,36.96
3656,2025-05,36.96
3656,2025-06,36.96
3656,2025-07,36.96
3656,2025-08,36.96
3656,2025-09,36.96
3657,2023-08,36.91
3657,2023-09,36.91
3657,2023-10,36.91
3657,2023-11,36.91
3657,2023-12,36.91
3657,2024-01,36.91
3657,2024-02,36.91
3657,2024-03,36.91
3657,2024-04,36.91
3657,2024-05,36.91
3657,2024-06,36.91
3657,2024-07,36.91
3657,2024-08,36.91
3658,2021-06,30.35
3658,2021-07,30.35
3658,2021-08,30.35
3658,2021-09,30.35
3658,2021-10,30.35
3658,2021-11,30.35
3658,2021-12,30.35
3658,2022-01,30.35
3658,2022-02,30.35
3658,2022-03,30.35
3658,2022-04,30.35
3658,2022-05,30.35
3658,2022-06,30.35
3658,2022-07,30.35
3658,2022-08,30.35
3658,2022-09,30.35
3658,2022-10,30.35
3658,2022-11,30.35
3658,2022-12,30.35
3658,2023-01,30.35
3658,2023-02,30.35
3658,2023-03,30.35
3658,2023-04,30.35
3658,2023-05,30.35
3658,2023-06,30.35
3658,2023-07,30.35
3658,2023-08,30.35
3658,2023-09,30.35
3658,2023-10,30.35
3658,2023-11,30.35
3658,2023-12,30.35
3659,2024-08,30.76
3659,2024-09,30.76
3659,2024-10,30.76
3659,2024-11,30.76
3659,2024-12,30.76
3659,2025-01,30.76
3659,2025-02,30.76
3659,2025-03,30.76
3659,2025-04,30.76
3659,2025-05,30.76
3659,2025-06,30.76
3659,2025-07,30.76
3659,2025-08,30.76
3659,2025-09,30.76
3660,2025-08,28.71
3660,2025-09,28.71
3661,2023-03,39.91
3661,2023-04,39.91
3661,2023-05,39.91
3661,2023-06,39.91
3661,2023-07,39.91
3661,2023-08,39.91
3661,2023-09,39.91
3661,2023-10,39.91
3661,2023-11,39.91
3662,2022-04,25.77
3662,2022-05,25.77
3662,2022-06,25.77
3662,2022-07,25.77
3662,2022-08,25.77
3662,2022-09,25.77
3662,2022-10,25.77
3662,2022-11,25.77
3662,2022-12,25.77
3662,2023-01,25.77
3662,2023-02,25.77
3662,2023-03,25.77
3662,2023-04,25.77
3662,2023-05,25.77
3662,2023-06,25.77
3662,2023-07,25.77
3662,2023-08,25.77
3662,2023-09,25.77
3662,2023-10,25.77
3662,2023-11,25.77
3662,2023-12,25.77
3662,2024-01,25.77
3662,2024-02,25.77
3662,2024-03,25.77
3662,2024-04,25.77
3662,2024-05,25.77
3662,2024-06,25.77
3662,2024-07,25.77
3662,2024-08,25.77
3662,2024-09,25.77
3662,2024-10,25.77
3662,2024-11,25.77
3662,2024-12,25.77
3662,2025-01,25.77
3662,2025-02,25.77
3662,2025-03,25.77
3662,2025-04,25.77
3662,2025-05,25.77
3662,2025-06,25.77
3662,2025-07,25.77
3662,2025-08,25.77
3662,2025-09,25.77
3663,2025-04,37.38
3663,2025-05,37.38
3663,2025-06,37.38
3663,2025-07,37.38
3663,2025-08,37.38
3663,2025-09,37.38
3664,2021-10,42.51
3664,2021-11,42.51
3664,2021-12,42.51
3664,2022-01,42.51
3664,2022-02,42.51
3664,2022-03,42.51
3664,2022-04,42.51
3664,2022-05,42.51
3664,2022-06,42.51
3664,2022-07,42.51
3664,2022-08,42.51
3664,2022-09,42.51
3664,2022-10,42.51
3664,2022-11,42.51
3664,2022-12,42.51
3664,2023-01,42.51
3664,2023-02,42.51
3664,2023-03,42.51
3664,2023-04,42.51
3664,2023-05,42.51
3664,2023-06,42.51
3664,2023-07,42.51
3664,2023-08,42.51
3664,2023-09,42.51
3664,2023-10,42.51
3664,2023-11,42.51
3664,2023-12,42.51
3664,2024-01,42.51
3664,2024-02,42.51
3664,2024-03,42.51
3664,2024-04,42.51
3664,2024-05,42.51
3664,2024-06,42.51
3664,2024-07,42.51
3664,2024-08,42.51
3664,2024-09,42.51
3664,2024-10,42.51
3664,2024-11,42.51
3664,2024-12,42.51
3664,2025-01,42.51
3664,2025-02,42.51
3664,2025-03,42.51
3664,2025-04,42.51
3664,2025-05,42.51
3664,2025-06,42.51
3664,2025-07,42.51
3664,2025-08,42.51
3664,2025-09,42.51
3665,2022-05,28.48
3665,2022-06,28.48
3665,2022-07,28.48
3665,2022-08,28.48
3665,2022-09,28.48
3665,2022-10,28.48
3665,2022-11,28.48
3665,2022-12,28.48
3665,2023-01,28.48
3665,2023-02,28.48
3665,2023-03,28.48
3665,2023-04,28.48
3665,2023-05,28.48
3665,2023-06,28.48
3665,2023-07,28.48
3665,2023-08,28.48
3665,2023-09,28.48
3665,2023-10,28.48
3665,2023-11,28.48
3665,2023-12,28.48
3665,2024-01,28.48
3665,2024-02,28.48
3665,2024-03,28.48
3665,2024-04,28.48
3665,2024-05,28.48
3665,2024-06,28.48
3665,2024-07,28.48
3665,2024-08,28.48
3665,2024-09,28.48
3665,2024-10,28.48
3665,2024-11,28.48
3665,2024-12,28.48
3665,2025-01,28.48
3665,2025-02,28.48
3665,2025-03,28.48
3665,2025-04,28.48
3665,2025-05,28.48
3665,2025-06,28.48
3665,2025-07,28.48
3665,2025-08,28.48
3665,2025-09,28.48
3666,2020-12,26.99
3666,2021-01,26.99
3666,2021-02,26.99
3666,2021-03,26.99
3666,2021-04,26.99
3666,2021-05,26.99
3666,2021-06,26.99
3666,2021-07,26.99
3666,2021-08,26.99
3666,2021-09,26.99
3666,2021-10,26.99
3666,2021-11,26.99
3666,2021-12,26.99
3666,2022-01,26.99
3666,2022-02,26.99
3666,2022-03,26.99
3666,2022-04,26.99
3666,2022-05,26.99
3666,2022-06,26.99
3666,2022-07,26.99
3666,2022-08,26.99
3666,2022-09,26.99
3666,2022-10,26.99
3666,2022-11,26.99
3666,2022-12,26.99
3666,2023-01,26.99
3666,2023-02,26.99
3666,2023-03,26.99
3667,2022-07,35.32
3667,2022-08,35.32
3667,2022-09,35.32
3667,2022-10,35.32
3667,2022-11,35.32
3667,2022-12,35.32
3667,2023-01,35.32
3667,2023-02,35.32
3667,2023-03,35.32
3667,2023-04,35.32
3667,2023-05,35.32
3667,2023-06,35.32
3667,2023-07,35.32
3667,2023-08,35.32
3667,2023-09,35.32
3667,2023-10,35.32
3667,2023-11,35.32
3667,2023-12,35.32
3667,2024-01,35.32
3667,2024-02,35.32
3667,2024-03,35.32
3667,2024-04,35.32
3668,2023-09,49.13
3668,2023-10,49.13
3668,2023-11,49.13
3668,2023-12,49.13
3668,2024-01,49.13
3668,2024-02,49.13
3668,2024-03,49.13
3668,2024-04,49.13
3668,2024-05,49.13
3668,2024-06,49.13
3668,2024-07,49.13
3668,2024-08,49.13
3668,2024-09,49.13
3668,2024-10,49.13
3668,2024-11,49.13
3668,2024-12,49.13
3668,2025-01,49.13
3668,2025-02,49.13
3668,2025-03,49.13
3668,2025-04,49.13
3668,2025-05,49.13
3668,2025-06,49.13
3668,2025-07,49.13
3668,2025-08,49.13
3668,2025-09,49.13
3669,2021-08,30.82
3669,2021-09,30.82
3669,2021-10,30.82
3669,2021-11,30.82
3669,2021-12,30.82
3669,2022-01,30.82
3669,2022-02,30.82
3669,2022-03,30.82
3669,2022-04,30.82
3669,2022-05,30.82
3669,2022-06,30.82
3669,2022-07,30.82
3669,2022-08,30.82
3669,2022-09,30.82
3669,2022-10,30.82
3669,2022-11,30.82
3669,2022-12,30.82
3669,2023-01,30.82
3669,2023-02,30.82
3669,2023-03,30.82
3669,2023-04,30.82
3669,2023-05,30.82
3669,2023-06,30.82
3669,2023-07,30.82
3669,2023-08,30.82
3669,2023-09,30.82
3669,2023-10,30.82
3669,2023-11,30.82
3669,2023-12,30.82
3669,2024-01,30.82
3669,2024-02,30.82
3669,2024-03,30.82
3669,2024-04,30.82
3669,2024-05,30.82
3669,2024-06,30.82
3669,2024-07,30.82
3669,2024-08,30.82
3669,2024-09,30.82
3669,2024-10,30.82
3669,2024-11,30.82
3669,2024-12,30.82
3670,2025-04,26.41
3670,2025-05,26.41
3670,2025-06,26.41
3670,2025-07,26.41
3670,2025-08,26.41
3670,2025-09,26.41
3671,2021-09,28.24
3671,2021-10,28.24
3671,2021-11,28.24
3671,2021-12,28.24
3671,2022-01,28.24
3671,2022-02,28.24
3671,2022-03,28.24
3671,2022-04,28.24
3671,2022-05,28.24
3671,2022-06,28.24
3671,2022-07,28.24
3671,2022-08,28.24
3671,2022-09,28.24
3671,2022-10,28.24
3671,2022-11,28.24
3671,2022-12,28.24
3671,2023-01,28.24
3671,2023-02,28.24
3671,2023-03,28.24
3671,2023-04,28.24
3671,2023-05,28.24
3671,2023-06,28.24
3671,2023-07,28.24
3671,2023-08,28.24
3671,2023-09,28.24
3671,2023-10,28.24
3671,2023-11,28.24
3671,2023-12,28.24
3671,2024-01,28.24
3671,2024-02,28.24
3671,2024-03,28.24
3671,2024-04,28.24
3671,2024-05,28.24
3671,2024-06,28.24
3671,2024-07,28.24
3671,2024-08,28.24
3671,2024-09,28.24
3671,2024-10,28.24
3671,2024-11,28.24
3671,2024-12,28.24
3671,2025-01,28.24
3671,2025-02,28.24
3671,2025-03,28.24
3671,2025-04,28.24
3671,2025-05,28.24
3671,2025-06,28.24
3671,2025-07,28.24
3671,2025-08,28.24
3671,2025-09,28.24
3672,2021-04,38.94
3672,2021-05,38.94
3672,2021-06,38.94
3672,2021-07,38.94
3672,2021-08,38.94
3672,2021-09,38.94
3672,2021-10,38.94
3672,2021-11,38.94
3672,2021-12,38.94
3672,2022-01,38.94
3672,2022-02,38.94
3672,2022-03,38.94
3672,2022-04,38.94
3672,2022-05,38.94
3672,2022-06,38.94
3672,2022-07,38.94
3672,2022-08,38.94
3672,2022-09,38.94
3672,2022-10,38.94
3672,2022-11,38.94
3672,2022-12,38.94
3672,2023-01,38.94
3672,2023-02,38.94
3672,2023-03,38.94
3672,2023-04,38.94
3672,2023-05,38.94
3672,2023-06,38.94
3672,2023-07,38.94
3672,2023-08,38.94
3672,2023-09,38.94
3672,2023-10,38.94
3672,2023-11,38.94
3672,2023-12,38.94
3672,2024-01,38.94
3672,2024-02,38.94
3672,2024-03,38.94
3672,2024-04,38.94
3672,2024-05,38.94
3672,2024-06,38.94
3672,2024-07,38.94
3672,2024-08,38.94
3672,2024-09,38.94
3672,2024-10,38.94
3672,2024-11,38.94
3672,2024-12,38.94
3672,2025-01,38.94
3672,2025-02,38.94
3672,2025-03,38.94
3672,2025-04,38.94
3672,2025-05,38.94
3672,2025-06,38.94
3673,2025-09,30.05
3674,2023-04,33.15
3674,2023-05,33.15
3674,2023-06,33.15
3674,2023-07,33.15
3674,2023-08,33.15
3674,2023-09,33.15
3674,2023-10,33.15
3674,2023-11,33.15
3674,2023-12,33.15
3674,2024-01,33.15
3674,2024-02,33.15
3674,2024-03,33.15
3674,2024-04,33.15
3674,2024-05,33.15
3674,2024-06,33.15
3674,2024-07,33.15
3674,2024-08,33.15
3674,2024-09,33.15
3674,2024-10,33.15
3674,2024-11,33.15
3674,2024-12,33.15
3674,2025-01,33.15
3674,2025-02,33.15
3674,2025-03,33.15
3674,2025-04,33.15
3674,2025-05,33.15
3674,2025-06,33.15
3674,2025-07,33.15
3674,2025-08,33.15
3674,2025-09,33.15
3675,2023-09,45.52
3675,2023-10,45.52
3675,2023-11,45.52
3675,2023-12,45.52
3675,2024-01,45.52
3675,2024-02,45.52
3675,2024-03,45.52
3675,2024-04,45.52
3675,2024-05,45.52
3675,2024-06,45.52
3675,2024-07,45.52
3675,2024-08,45.52
3675,2024-09,45.52
3675,2024-10,45.52
3675,2024-11,45.52
3675,2024-12,45.52
3675,2025-01,45.52
3675,2025-02,45.52
3675,2025-03,45.52
3675,2025-04,45.52
3676,2021-05,10.0
3676,2021-06,10.0
3676,2021-07,10.0
3676,2021-08,10.0
3676,2021-09,10.0
3676,2021-10,10.0
3676,2021-11,10.0
3676,2021-12,10.0
3676,2022-01,10.0
3676,2022-02,10.0
3676,2022-03,10.0
3677,2024-04,45.09
3677,2024-05,45.09
3677,2024-06,45.09
3677,2024-07,45.09
3677,2024-08,45.09
3677,2024-09,45.09
3677,2024-10,45.09
3677,2024-11,45.09
3677,2024-12,45.09
3677,2025-01,45.09
3677,2025-02,45.09
3677,2025-03,45.09
3677,2025-04,45.09
3677,2025-05,45.09
3677,2025-06,45.09
3677,2025-07,45.09
3677,2025-08,45.09
3677,2025-09,45.09
3678,2022-01,26.52
3678,2022-02,26.52
3678,2022-03,26.52
3678,2022-04,26.52
3678,2022-05,26.52
3678,2022-06,26.52
3678,2022-07,26.52
3678,2022-08,26.52
3678,2022-09,26.52
3678,2022-10,26.52
3678,2022-11,26.52
3678,2022-12,26.52
3678,2023-01,26.52
3678,2023-02,26.52
3678,2023-03,26.52
3678,2023-04,26.52
3678,2023-05,26.52
3678,2023-06,26.52
3678,2023-07,26.52
3678,2023-08,26.52
3678,2023-09,26.52
3678,2023-10,26.52
3678,2023-11,26.52
3678,2023-12,26.52
3678,2024-01,26.52
3678,2024-02,26.52
3678,2024-03,26.52
3678,2024-04,26.52
3678,2024-05,26.52
3678,2024-06,26.52
3678,2024-07,26.52
3679,2024-10,39.67
3679,2024-11,39.67
3679,2024-12,39.67
3679,2025-01,39.67
3679,2025-02,39.67
3679,2025-03,39.67
3679,2025-04,39.67
3679,2025-05,39.67
3679,2025-06,39.67
3679,2025-07,39.67
3679,2025-08,39.67
3679,2025-09,39.67
3680,2023-02,33.37
3680,2023-03,33.37
3680,2023-04,33.37
3680,2023-05,33.37
3680,2023-06,33.37
3680,2023-07,33.37
3680,2023-08,33.37
3680,2023-09,33.37
3680,2023-10,33.37
3680,2023-11,33.37
3680,2023-12,33.37
3680,2024-01,33.37
3680,2024-02,33.37
3680,2024-03,33.37
3680,2024-04,33.37
3680,2024-05,33.37
3681,2021-04,10.0
3681,2021-05,10.0
3681,2021-06,10.0
3681,2021-07,10.0
3681,2021-08,10.0
3681,2021-09,10.0
3681,2021-10,10.0
3681,2021-11,10.0
3681,2021-12,10.0
3681,2022-01,10.0
3681,2022-02,10.0
3681,2022-03,10.0
3681,2022-04,10.0
3681,2022-05,10.0
3681,2022-06,10.0
3681,2022-07,10.0
3681,2022-08,10.0
3681,2022-09,10.0
3681,2022-10,10.0
3681,2022-11,10.0
3681,2022-12,10.0
3681,2023-01,10.0
3681,2023-02,10.0
3681,2023-03,10.0
3681,2023-04,10.0
3681,2023-05,10.0
3681,2023-06,10.0
3681,2023-07,10.0
3681,2023-08,10.0
3681,2023-09,10.0
3681,2023-10,10.0
3681,2023-11,10.0
3681,2023-12,10.0
3681,2024-01,10.0
3681,2024-02,10.0
3681,2024-03,10.0
3681,2024-04,10.0
3681,2024-05,10.0
3681,2024-06,10.0
3682,2025-02,36.67
3682,2025-03,36.67
3682,2025-04,36.67
3682,2025-05,36.67
3682,2025-06,36.67
3682,2025-07,36.67
3682,2025-08,36.67
3682,2025-09,36.67
3683,2025-06,39.49
3683,2025-07,39.49
3683,2025-08,39.49
3683,2025-09,39.49
3684,2025-05,35.25
3684,2025-06,35.25
3684,2025-07,35.25
3684,2025-08,35.25
3684,2025-09,35.25
3685,2022-01,38.36
3685,2022-02,38.36
3685,2022-03,38.36
3685,2022-04,38.36
3685,2022-05,38.36
3685,2022-06,38.36
3685,2022-07,38.36
3685,2022-08,38.36
3685,2022-09,38.36
3685,2022-10,38.36
3685,2022-11,38.36
3685,2022-12,38.36
3685,2023-01,38.36
3685,2023-02,38.36
3685,2023-03,38.36
3685,2023-04,38.36
3685,2023-05,38.36
3685,2023-06,38.36
3685,2023-07,38.36
3685,2023-08,38.36
3685,2023-09,38.36
3685,2023-10,38.36
3685,2023-11,38.36
3685,2023-12,38.36
3685,2024-01,38.36
3685,2024-02,38.36
3685,2024-03,38.36
3685,2024-04,38.36
3685,2024-05,38.36
3685,2024-06,38.36
3685,2024-07,38.36
3685,2024-08,38.36
3685,2024-09,38.36
3685,2024-10,38.36
3685,2024-11,38.36
3685,2024-12,38.36
3685,2025-01,38.36
3685,2025-02,38.36
3685,2025-03,38.36
3685,2025-04,38.36
3685,2025-05,38.36
3685,2025-06,38.36
3685,2025-07,38.36
3685,2025-08,38.36
3685,2025-09,38.36
3686,2021-10,32.09
3686,2021-11,32.09
3686,2021-12,32.09
3686,2022-01,32.09
3686,2022-02,32.09
3686,2022-03,32.09
3686,2022-04,32.09
3686,2022-05,32.09
3686,2022-06,32.09
3686,2022-07,32.09
3686,2022-08,32.09
3686,2022-09,32.09
3686,2022-10,32.09
3686,2022-11,32.09
3686,2022-12,32.09
3686,2023-01,32.09
3686,2023-02,32.09
3686,2023-03,32.09
3686,2023-04,32.09
3686,2023-05,32.09
3686,2023-06,32.09
3686,2023-07,32.09
3686,2023-08,32.09
3686,2023-09,32.09
3686,2023-10,32.09
3686,2023-11,32.09
3686,2023-12,32.09
3686,2024-01,32.09
3686,2024-02,32.09
3686,2024-03,32.09
3686,2024-04,32.09
3686,2024-05,32.09
3686,2024-06,32.09
3686,2024-07,32.09
3686,2024-08,32.09
3686,2024-09,32.09
3686,2024-10,32.09
3686,2024-11,32.09
3686,2024-12,32.09
3687,2024-02,45.26
3687,2024-03,45.26
3687,2024-04,45.26
3687,2024-05,45.26
3687,2024-06,45.26
3687,2024-07,45.26
3687,2024-08,45.26
3687,2024-09,45.26
3687,2024-10,45.26
3687,2024-11,45.26
3687,2024-12,45.26
3687,2025-01,45.26
3687,2025-02,45.26
3687,2025-03,45.26
3687,2025-04,45.26
3687,2025-05,45.26
3687,2025-06,45.26
3687,2025-07,45.26
3687,2025-08,45.26
3687,2025-09,45.26
3688,2021-10,29.46
3688,2021-11,29.46
3688,2021-12,29.46
3688,2022-01,29.46
3688,2022-02,29.46
3688,2022-03,29.46
3688,2022-04,29.46
3688,2022-05,29.46
3688,2022-06,29.46
3688,2022-07,29.46
3688,2022-08,29.46
3688,2022-09,29.46
3688,2022-10,29.46
3688,2022-11,29.46
3688,2022-12,29.46
3688,2023-01,29.46
3688,2023-02,29.46
3688,2023-03,29.46
3688,2023-04,29.46
3688,2023-05,29.46
3688,2023-06,29.46
3688,2023-07,29.46
3688,2023-08,29.46
3688,2023-09,29.46
3688,2023-10,29.46
3688,2023-11,29.46
3688,2023-12,29.46
3688,2024-01,29.46
3689,2023-01,10.0
3689,2023-02,10.0
3689,2023-03,10.0
3689,2023-04,10.0
3689,2023-05,10.0
3689,2023-06,10.0
